index_content,word,nature,score,index_word
499,外形,n,5星评论,0
499,外观,n,5星评论,1
499,手感,n,5星评论,2
499,佳,a,5星评论,3
499,边框,n,5星评论,4
499,窄,a,5星评论,5
499,无,v,5星评论,6
499,刮伤,v,5星评论,7
499,无痕迹,l,5星评论,8
499,屏幕,n,5星评论,9
499,音效,n,5星评论,10
499,质量,n,5星评论,11
499,过硬,a,5星评论,12
499,买,v,5星评论,13
499,好几,m,5星评论,14
499,台,q,5星评论,15
499,没有,v,5星评论,16
499,翻车,v,5星评论,17
499,拍照,v,5星评论,18
499,效果,n,5星评论,19
499,清晰,a,5星评论,20
499,流畅,a,5星评论,21
499,活动,vn,5星评论,22
499,值得,v,5星评论,23
499,入手,v,5星评论,24
500,感觉,n,5星评论,0
500,整体,n,5星评论,1
500,续航,nr,5星评论,2
500,屏幕,n,5星评论,3
500,拍照,v,5星评论,4
500,性能,n,5星评论,5
500,都,d,5星评论,6
500,提升,v,5星评论,7
500,正面,ad,5星评论,8
500,刘海,nr,5星评论,9
500,确实,ad,5星评论,10
500,之前,f,5星评论,11
500,窄,a,5星评论,12
500,听筒,n,5星评论,13
500,移到,v,5星评论,14
500,屏幕,n,5星评论,15
500,顶部,f,5星评论,16
500,边缘,n,5星评论,17
500,宽度,n,5星评论,18
500,增加,v,5星评论,19
500,几乎,d,5星评论,20
500,忽略,d,5星评论,21
500,视觉效果,n,5星评论,22
500,之前,f,5星评论,23
500,更好,d,5星评论,24
500,画面,n,5星评论,25
500,流畅,a,5星评论,26
500,反应,vn,5星评论,27
500,灵敏,nr,5星评论,28
500,拍照,v,5星评论,29
500,清晰,a,5星评论,30
500,难得,d,5星评论,31
500,好,a,5星评论,32
501,挺,d,5星评论,0
501,久,a,5星评论,1
501,很,zg,5星评论,2
501,不错,a,5星评论,3
501,直屏,n,5星评论,4
501,方便,a,5星评论,5
501,贴膜,n,5星评论,6
501,拍照,v,5星评论,7
501,快速,d,5星评论,8
501,色彩,n,5星评论,9
501,比较,d,5星评论,10
501,真实,d,5星评论,11
501,耐看,a,5星评论,12
501,解析,vn,5星评论,13
501,力,n,5星评论,14
501,比较,d,5星评论,15
501,差,a,5星评论,16
501,续航,nr,5星评论,17
501,比较,d,5星评论,18
501,够用,v,5星评论,19
501,充电,v,5星评论,20
501,太慢,a,5星评论,21
501,国产,n,5星评论,22
501,充电,v,5星评论,23
501,快,a,5星评论,24
502,昨天,t,5星评论,0
502,下单,n,5星评论,1
502,今天,t,5星评论,2
502,收到,v,5星评论,3
502,物流,n,5星评论,4
502,速度,n,5星评论,5
502,快,a,5星评论,6
502,激活,a,5星评论,7
502,功能,n,5星评论,8
502,试,v,5星评论,9
502,一下,m,5星评论,10
502,还,d,5星评论,11
502,不错,a,5星评论,12
502,贴,v,5星评论,13
502,膜,n,5星评论,14
502,配,v,5星评论,15
502,壳子,n,5星评论,16
502,续航,nr,5星评论,17
502,还,d,5星评论,18
502,不,d,5星评论,19
502,知道,v,5星评论,20
502,体验,n,5星评论,21
502,以后,f,5星评论,22
502,视频,n,5星评论,23
502,拍,v,5星评论,24
502,出来,v,5星评论,25
502,效果,n,5星评论,26
502,不错,a,5星评论,27
502,前置,n,5星评论,28
502,照片,n,5星评论,29
502,人,n,5星评论,30
502,感觉,n,5星评论,31
502,有点,n,5星评论,32
502,变形,n,5星评论,33
502,反正,d,5星评论,34
502,拍,v,5星评论,35
502,不,d,5星评论,36
502,美,ns,5星评论,37
502,想,v,5星评论,38
502,拍,v,5星评论,39
502,好看,v,5星评论,40
502,选,zg,5星评论,41
502,合适,a,5星评论,42
502,官方,n,5星评论,43
502,自营,vn,5星评论,44
502,应该,v,5星评论,45
502,很,d,5星评论,46
502,谱,v,5星评论,47
502,滴,v,5星评论,48
503,优点,n,5星评论,0
503,优点,n,5星评论,1
503,续航,nr,5星评论,2
503,好,a,5星评论,3
503,不,d,5星评论,4
503,打游戏,l,5星评论,5
503,正常,d,5星评论,6
503,玩,v,5星评论,7
503,基本,n,5星评论,8
503,电用,n,5星评论,9
503,小时,n,5星评论,10
503,一天,m,5星评论,11
503,妥妥,a,5星评论,12
503,屏幕,n,5星评论,13
503,看起来,v,5星评论,14
503,比较,d,5星评论,15
503,清晰,a,5星评论,16
503,重量,n,5星评论,17
503,很,zg,5星评论,18
503,轻,a,5星评论,19
503,缺点,n,5星评论,20
503,刷新率,n,5星评论,21
503,玩,v,5星评论,22
503,王者,n,5星评论,23
503,都,d,5星评论,24
503,偶尔,d,5星评论,25
503,掉,v,5星评论,26
503,帧,q,5星评论,27
504,外形,n,5星评论,0
504,外观,n,5星评论,1
504,外观,n,5星评论,2
504,不错,a,5星评论,3
504,直,d,5星评论,4
504,屏用,v,5星评论,5
504,非常,d,5星评论,6
504,爽,nr,5星评论,7
504,屏幕,n,5星评论,8
504,音效,n,5星评论,9
504,不,d,5星评论,10
504,懂,v,5星评论,11
504,没什么,l,5星评论,12
504,体会,n,5星评论,13
504,拍照,v,5星评论,14
504,效果,n,5星评论,15
504,其实,d,5星评论,16
504,不怎么,l,5星评论,17
504,拍照,v,5星评论,18
504,无法,n,5星评论,19
504,给出,v,5星评论,20
504,中肯,nz,5星评论,21
504,评价,n,5星评论,22
504,运行,v,5星评论,23
504,速度,n,5星评论,24
504,华为,nr,5星评论,25
504,老,a,5星评论,26
504,用户,n,5星评论,27
504,第一次,m,5星评论,28
504,感觉,n,5星评论,29
504,运行,v,5星评论,30
504,速度,n,5星评论,31
504,差不多,l,5星评论,32
504,点子,n,5星评论,33
504,杀,v,5星评论,34
504,后台,n,5星评论,35
504,待机时间,n,5星评论,36
504,可能,v,5星评论,37
504,新,a,5星评论,38
504,待机,n,5星评论,39
504,续航,nr,5星评论,40
504,还,d,5星评论,41
504,中度,ns,5星评论,42
504,使用,v,5星评论,43
504,一天,m,5星评论,44
504,没什么,l,5星评论,45
504,问题,n,5星评论,46
504,特色,n,5星评论,47
504,有待,v,5星评论,48
504,开发,v,5星评论,49
504,毕竟,d,5星评论,50
504,第一次,m,5星评论,51
504,使用,v,5星评论,52
504,好多,m,5星评论,53
504,东西,ns,5星评论,54
504,搞不懂,l,5星评论,55
505,之前,f,5星评论,0
505,华为,nr,5星评论,1
505,三年,m,5星评论,2
505,还,d,5星评论,3
505,很丝,m,5星评论,4
505,滑,n,5星评论,5
505,电池,n,5星评论,6
505,续航,nr,5星评论,7
505,还,d,5星评论,8
505,坚持,v,5星评论,9
505,一天,m,5星评论,10
505,充,v,5星评论,11
505,最近,f,5星评论,12
505,下雨,v,5星评论,13
505,不,d,5星评论,14
505,小心,n,5星评论,15
505,摔,v,5星评论,16
505,几次,m,5星评论,17
505,屏幕,n,5星评论,18
505,后,f,5星评论,19
505,盖,v,5星评论,20
505,都,d,5星评论,21
505,摔裂,v,5星评论,22
505,想着,v,5星评论,23
505,换,nz,5星评论,24
505,加,v,5星评论,25
505,起来,v,5星评论,26
505,一千多,m,5星评论,27
505,三年,m,5星评论,28
505,想换,v,5星评论,29
505,用用,v,5星评论,30
505,品牌,n,5星评论,31
505,日,m,5星评论,32
505,优惠,vn,5星评论,33
505,买,v,5星评论,34
505,希望,v,5星评论,35
505,这部,r,5星评论,36
505,久,a,5星评论,37
505,一点,m,5星评论,38
506,外形,n,5星评论,0
506,外观,n,5星评论,1
506,家家户户,n,5星评论,2
506,姐姐,n,5星评论,3
506,屏幕,n,5星评论,4
506,音效,n,5星评论,5
506,美,ns,5星评论,6
506,美美,ns,5星评论,7
506,美美,ns,5星评论,8
506,美美,ns,5星评论,9
506,拍照,v,5星评论,10
506,效果,n,5星评论,11
506,密密麻麻,z,5星评论,12
506,密密麻麻,z,5星评论,13
506,运行,v,5星评论,14
506,速度,n,5星评论,15
506,密密麻麻,z,5星评论,16
506,密密麻麻,z,5星评论,17
506,待机时间,n,5星评论,18
506,特色,n,5星评论,19
506,哈哈哈哈,o,5星评论,20
506,哈哈哈,o,5星评论,21
507,发货,n,5星评论,0
507,快,a,5星评论,1
507,相信,v,5星评论,2
507,运行,v,5星评论,3
507,速度,n,5星评论,4
507,很,d,5星评论,5
507,好,a,5星评论,6
507,本来,t,5星评论,7
507,想着,v,5星评论,8
507,星光,n,5星评论,9
507,白,a,5星评论,10
507,奈何,v,5星评论,11
507,卖,v,5星评论,12
507,太,d,5星评论,13
507,好,a,5星评论,14
507,都,d,5星评论,15
507,没货,v,5星评论,16
507,后面,f,5星评论,17
507,拍,v,5星评论,18
507,午夜,t,5星评论,19
507,黑,a,5星评论,20
507,外观,n,5星评论,21
507,不错,a,5星评论,22
507,后背,n,5星评论,23
507,有点,n,5星评论,24
507,爱,v,5星评论,25
507,粘,n,5星评论,26
507,指纹,n,5星评论,27
507,音效,n,5星评论,28
507,安卓,nr,5星评论,29
507,好多,m,5星评论,30
507,像素,n,5星评论,31
507,还行,v,5星评论,32
507,之前,f,5星评论,33
507,没用过,l,5星评论,34
507,手感,n,5星评论,35
507,确实,ad,5星评论,36
507,很,d,5星评论,37
507,好,a,5星评论,38
507,习惯,n,5星评论,39
507,大,a,5星评论,40
507,屏,ng,5星评论,41
507,感觉,n,5星评论,42
507,屏幕,n,5星评论,43
507,有点,n,5星评论,44
507,小,a,5星评论,45
507,刷抖,v,5星评论,46
507,音,n,5星评论,47
507,觉得,v,5星评论,48
507,字,n,5星评论,49
507,小看,v,5星评论,50
507,吃力,n,5星评论,51
507,慢慢,d,5星评论,52
507,适应,v,5星评论,53
508,续航,nr,5星评论,0
508,很,d,5星评论,1
508,好,a,5星评论,2
508,拍照,v,5星评论,3
508,清晰,a,5星评论,4
508,运行,v,5星评论,5
508,畅快,a,5星评论,6
508,续航,nr,5星评论,7
508,能力,n,5星评论,8
508,还,d,5星评论,9
508,不,d,5星评论,10
508,打游戏,l,5星评论,11
508,前提,n,5星评论,12
508,发烫,v,5星评论,13
508,情况,n,5星评论,14
508,暂时,d,5星评论,15
508,还,d,5星评论,16
508,没有,v,5星评论,17
508,天气,n,5星评论,18
508,热,a,5星评论,19
508,肯定,v,5星评论,20
508,不可避免,l,5星评论,21
508,粉色,n,5星评论,22
508,外观,n,5星评论,23
508,晶莹剔透,i,5星评论,24
508,夜明珠,nr,5星评论,25
508,恰到好处,i,5星评论,26
508,外表,n,5星评论,27
508,充电,v,5星评论,28
508,口处,s,5星评论,29
508,没有,v,5星评论,30
508,瑕疵,n,5星评论,31
508,摄像头,n,5星评论,32
508,没有,v,5星评论,33
508,问题,n,5星评论,34
508,拍照,v,5星评论,35
508,还行,v,5星评论,36
508,触屏,n,5星评论,37
508,效果,n,5星评论,38
508,感觉,n,5星评论,39
508,人脸识别,n,5星评论,40
508,要识,v,5星评论,41
508,秒,q,5星评论,42
509,外形,n,5星评论,0
509,外观,n,5星评论,1
509,时尚,n,5星评论,2
509,潮流,n,5星评论,3
509,粉粉,n,5星评论,4
509,少女,n,5星评论,5
509,心,n,5星评论,6
509,泛滥,v,5星评论,7
509,拍照,v,5星评论,8
509,效果,n,5星评论,9
509,后置,n,5星评论,10
509,摄像头,n,5星评论,11
509,像素,n,5星评论,12
509,好好,d,5星评论,13
509,前置,n,5星评论,14
509,摄像头,n,5星评论,15
509,像素,n,5星评论,16
509,图片,n,5星评论,17
509,后置,n,5星评论,18
509,摄像头,n,5星评论,19
509,拍摄,v,5星评论,20
509,运行,v,5星评论,21
509,速度,n,5星评论,22
509,还,d,5星评论,23
510,好,a,5星评论,0
510,最起码,l,5星评论,1
510,一年,m,5星评论,2
510,两年,m,5星评论,3
510,不卡,n,5星评论,4
510,浏览器,n,5星评论,5
510,自动,vn,5星评论,6
510,屏蔽,n,5星评论,7
510,乱七八糟,i,5星评论,8
510,东西,ns,5星评论,9
510,使用,v,5星评论,10
510,环境,n,5星评论,11
510,更加,d,5星评论,12
510,优美,a,5星评论,13
510,线条,n,5星评论,14
510,流畅,a,5星评论,15
510,相机,d,5星评论,16
511,好看,v,5星评论,0
511,好看,v,5星评论,1
511,宝宝,nr,5星评论,2
511,情侣,n,5星评论,3
511,款,n,5星评论,4
511,手,n,5星评论,5
511,比较,d,5星评论,6
511,小,a,5星评论,7
511,握,v,5星评论,8
511,刚刚,d,5星评论,9
511,好,a,5星评论,10
511,之前,f,5星评论,11
511,华为,nr,5星评论,12
511,小,n,5星评论,13
511,一圈,m,5星评论,14
511,更,d,5星评论,15
511,适合,v,5星评论,16
511,非常,d,5星评论,17
511,顺滑,v,5星评论,18
511,体验,n,5星评论,19
511,还,d,5星评论,20
511,不错,a,5星评论,21
511,小,a,5星评论,22
511,问题,n,5星评论,23
511,适应,v,5星评论,24
511,自我调节,l,5星评论,25
511,能力,n,5星评论,26
511,强,a,5星评论,27
511,哈哈哈,o,5星评论,28
511,哈哈哈,o,5星评论,29
511,哈哈哈,o,5星评论,30
511,拍照,v,5星评论,31
511,色彩鲜明,i,5星评论,32
511,还,d,5星评论,33
512,之前,f,5星评论,0
512,之前,f,5星评论,1
512,感觉,n,5星评论,2
512,有点,n,5星评论,3
512,还,d,5星评论,4
512,再战,v,5星评论,5
512,电池,n,5星评论,6
512,都,d,5星评论,7
512,太,d,5星评论,8
512,老,a,5星评论,9
512,终于,d,5星评论,10
512,换,v,5星评论,11
512,最新,d,5星评论,12
512,快要,d,5星评论,13
512,出来,v,5星评论,14
512,日常生活,i,5星评论,15
512,绰绰有余,i,5星评论,16
512,外形,n,5星评论,17
512,外观,n,5星评论,18
512,白色,n,5星评论,19
512,看着,v,5星评论,20
512,很,zg,5星评论,21
512,清新,a,5星评论,22
512,运行,v,5星评论,23
512,速度,n,5星评论,24
512,比起,v,5星评论,25
512,之前,f,5星评论,26
512,明显,a,5星评论,27
512,提,v,5星评论,28
512,拍照,v,5星评论,29
512,效果,n,5星评论,30
512,两个,m,5星评论,31
512,摄像头,n,5星评论,32
512,日常生活,i,5星评论,33
512,工作,vn,5星评论,34
512,要求,v,5星评论,35
512,都,d,5星评论,36
512,满足,v,5星评论,37
512,特色,n,5星评论,38
512,系统,n,5星评论,39
512,稳如,a,5星评论,40
512,老狗,nr,5星评论,41
513,看,v,5星评论,0
513,演唱会,n,5星评论,1
513,丢,v,5星评论,2
513,一部,m,5星评论,3
513,同款,n,5星评论,4
513,尺码,n,5星评论,5
513,性能,n,5星评论,6
513,功能,n,5星评论,7
513,操作系统,l,5星评论,8
513,都,d,5星评论,9
513,已经,d,5星评论,10
513,习惯,n,5星评论,11
513,数据,n,5星评论,12
513,便于,v,5星评论,13
513,恢复,v,5星评论,14
513,节省,n,5星评论,15
513,不少,d,5星评论,16
513,时间,n,5星评论,17
513,自然选择,l,5星评论,18
513,这部,r,5星评论,19
513,粉,n,5星评论,20
513,无需,v,5星评论,21
513,介绍,v,5星评论,22
513,不是,c,5星评论,23
513,尝试,vn,5星评论,24
513,一次,m,5星评论,25
513,上班族,nz,5星评论,26
513,需要,v,5星评论,27
513,经常,d,5星评论,28
513,处理,v,5星评论,29
513,文件,n,5星评论,30
513,视频,n,5星评论,31
513,来说,u,5星评论,32
513,机型,n,5星评论,33
513,比较,d,5星评论,34
513,完美,a,5星评论,35
514,外观,n,5星评论,0
514,颜色,n,5星评论,1
514,好看,v,5星评论,2
514,屏幕,n,5星评论,3
514,相机,d,5星评论,4
514,好,a,5星评论,5
514,大小,b,5星评论,6
514,质量,n,5星评论,7
514,适中,v,5星评论,8
514,流畅,a,5星评论,9
514,度,q,5星评论,10
514,更,d,5星评论,11
514,持久,a,5星评论,12
514,规格,n,5星评论,13
514,做工,v,5星评论,14
514,屏幕,n,5星评论,15
514,性能,n,5星评论,16
514,方面,n,5星评论,17
514,都,d,5星评论,18
514,不错,a,5星评论,19
514,表现,v,5星评论,20
515,系统,n,5星评论,0
515,习惯,n,5星评论,1
515,升上来,v,5星评论,2
515,为啥,r,5星评论,3
515,不上,d,5星评论,4
515,字,n,5星评论,5
515,穷,a,5星评论,6
515,价格,n,5星评论,7
515,来讲,v,5星评论,8
515,还,d,5星评论,9
515,系统,n,5星评论,10
515,稳定,a,5星评论,11
515,续航,nr,5星评论,12
515,还好,v,5星评论,13
515,够用,v,5星评论,14
515,配送,v,5星评论,15
515,速度,n,5星评论,16
515,必须,d,5星评论,17
515,赞,v,5星评论,18
515,自营,vn,5星评论,19
515,快,a,5星评论,20
516,外形,n,5星评论,0
516,外观,n,5星评论,1
516,很,zg,5星评论,2
516,好看,v,5星评论,3
516,绿色,n,5星评论,4
516,看起来,v,5星评论,5
516,不,d,5星评论,6
516,大众化,nz,5星评论,7
516,运行,v,5星评论,8
516,速度,n,5星评论,9
516,之前,f,5星评论,10
516,一如既往,i,5星评论,11
516,丝滑,n,5星评论,12
516,待机时间,n,5星评论,13
516,基本,n,5星评论,14
516,一天,m,5星评论,15
516,充,v,5星评论,16
516,一次,m,5星评论,17
516,电,n,5星评论,18
516,够,v,5星评论,19
517,外形,n,5星评论,0
517,外观,n,5星评论,1
517,都,d,5星评论,2
517,喜欢,v,5星评论,3
517,干净,a,5星评论,4
517,简单,a,5星评论,5
517,款,n,5星评论,6
517,屏幕,n,5星评论,7
517,音效,n,5星评论,8
517,触屏,n,5星评论,9
517,灵敏,nr,5星评论,10
517,音质,n,5星评论,11
517,不错,a,5星评论,12
517,拍照,v,5星评论,13
517,效果,n,5星评论,14
517,记录,n,5星评论,15
517,日常生活,i,5星评论,16
517,宝宝,nr,5星评论,17
517,成长,v,5星评论,18
517,足够,v,5星评论,19
518,最近,f,5星评论,0
518,老公,nr,5星评论,1
518,有点,n,5星评论,2
518,卡,n,5星评论,3
518,换,nz,5星评论,4
518,哈哈哈,o,5星评论,5
518,蓝色,n,5星评论,6
518,好看,v,5星评论,7
518,很,d,5星评论,8
518,呐,v,5星评论,9
518,物流,n,5星评论,10
518,太,d,5星评论,11
518,给力,v,5星评论,12
518,早上,t,5星评论,13
518,点,m,5星评论,14
518,送,v,5星评论,15
518,归于,v,5星评论,16
518,优秀,a,5星评论,17
518,还,d,5星评论,18
518,没有,v,5星评论,19
518,正式,ad,5星评论,20
518,今日,t,5星评论,21
518,已经,d,5星评论,22
518,登录,v,5星评论,23
518,晚上,t,5星评论,24
518,空,a,5星评论,25
518,再,d,5星评论,26
518,下载,v,5星评论,27
518,需,v,5星评论,28
518,软件,n,5星评论,29
518,缺点,n,5星评论,30
518,不,d,5星评论,31
518,使用,v,5星评论,32
518,指纹,n,5星评论,33
519,外形,n,5星评论,0
519,外观,n,5星评论,1
519,经典,n,5星评论,2
519,款式,n,5星评论,3
519,好看,v,5星评论,4
519,大气,n,5星评论,5
519,颜色,n,5星评论,6
519,喜欢,v,5星评论,7
519,听筒,n,5星评论,8
519,摄像头,n,5星评论,9
519,都,d,5星评论,10
519,没有,v,5星评论,11
519,问题,n,5星评论,12
519,安全,an,5星评论,13
519,下车,v,5星评论,14
519,喜欢,v,5星评论,15
519,发货,n,5星评论,16
519,快,a,5星评论,17
519,价格,n,5星评论,18
519,好,a,5星评论,19
520,准备,v,5星评论,0
520,买,v,5星评论,1
520,孩子,n,5星评论,2
520,对比,v,5星评论,3
520,了下,v,5星评论,4
520,最后,f,5星评论,5
520,带,v,5星评论,6
520,孩子,n,5星评论,7
520,实体店,n,5星评论,8
520,选,v,5星评论,9
520,颜色,n,5星评论,10
520,的的,u,5星评论,11
520,配,v,5星评论,12
520,白色,n,5星评论,13
520,外壳,n,5星评论,14
520,孩子,n,5星评论,15
520,配,v,5星评论,16
520,卡通,nz,5星评论,17
520,背景图,n,5星评论,18
520,整体,n,5星评论,19
520,颜值,n,5星评论,20
520,瞬间,t,5星评论,21
520,拉满,nr,5星评论,22
520,质量,n,5星评论,23
520,上,f,5星评论,24
520,没得说,l,5星评论,25
520,用到,v,5星评论,26
520,希望,v,5星评论,27
520,孩子,n,5星评论,28
520,多用,b,5星评论,29
520,两年,m,5星评论,30
521,想,v,5星评论,0
521,找,v,5星评论,1
521,一款,m,5星评论,2
521,牌子,n,5星评论,3
521,好,a,5星评论,4
521,性价比,n,5星评论,5
521,好,a,5星评论,6
521,上手,v,5星评论,7
521,好用,v,5星评论,8
521,智能,n,5星评论,9
521,可惜,v,5星评论,10
521,预算,v,5星评论,11
521,有限,a,5星评论,12
521,淘,v,5星评论,13
521,过程,n,5星评论,14
521,确实,ad,5星评论,15
521,挺,d,5星评论,16
521,费周折,n,5星评论,17
521,经常,d,5星评论,18
521,去,v,5星评论,19
521,兜,v,5星评论,20
521,大,d,5星评论,21
521,电商,n,5星评论,22
521,无奈,d,5星评论,23
521,都,d,5星评论,24
521,高端,n,5星评论,25
521,系列,q,5星评论,26
521,打折,v,5星评论,27
521,厉害,a,5星评论,28
521,普通,nz,5星评论,29
521,款,m,5星评论,30
521,鲜有,v,5星评论,31
521,活动,vn,5星评论,32
521,一次,m,5星评论,33
521,偶然,d,5星评论,34
521,机会,n,5星评论,35
521,发现,v,5星评论,36
521,价家,n,5星评论,37
521,还,d,5星评论,38
521,不错,a,5星评论,39
521,客服,n,5星评论,40
521,热心,n,5星评论,41
521,解答,v,5星评论,42
521,终于,d,5星评论,43
521,买到,v,5星评论,44
521,如意,v,5星评论,45
521,商品,n,5星评论,46
522,蓝色,n,5星评论,0
522,质感,n,5星评论,1
522,还,d,5星评论,2
522,屏幕,n,5星评论,3
522,看着,v,5星评论,4
522,细腻,a,5星评论,5
522,直角,n,5星评论,6
522,框,v,5星评论,7
522,握持,v,5星评论,8
522,感,v,5星评论,9
522,舒适,a,5星评论,10
522,系统,n,5星评论,11
522,流畅,a,5星评论,12
522,度,q,5星评论,13
522,高,a,5星评论,14
522,拍照,v,5星评论,15
522,好,a,5星评论,16
522,电池,n,5星评论,17
522,续航,nr,5星评论,18
522,时间,n,5星评论,19
522,够用,v,5星评论,20
522,买,v,5星评论,21
522,价格,n,5星评论,22
522,合适,a,5星评论,23
523,女儿,n,5星评论,0
523,购买,v,5星评论,1
523,喜欢,v,5星评论,2
523,绿色,n,5星评论,3
523,颜色,n,5星评论,4
523,还,d,5星评论,5
523,不错,a,5星评论,6
523,喜欢,v,5星评论,7
523,好,a,5星评论,8
523,优点,n,5星评论,9
523,女儿,n,5星评论,10
523,说,v,5星评论,11
523,照相,d,5星评论,12
523,效果,n,5星评论,13
523,好,a,5星评论,14
523,看不出,v,5星评论,15
523,特别之处,i,5星评论,16
523,使用,v,5星评论,17
523,都,d,5星评论,18
523,孩子,n,5星评论,19
523,淘汰,v,5星评论,20
523,下来,t,5星评论,21
523,二手,m,5星评论,22
523,电池,n,5星评论,23
523,待机时间,n,5星评论,24
523,不,d,5星评论,25
523,长,a,5星评论,26
523,都,d,5星评论,27
524,员工,n,5星评论,0
524,发,v,5星评论,1
524,福利,ns,5星评论,2
524,卖,v,5星评论,3
524,好多,m,5星评论,4
524,不错,a,5星评论,5
524,服务,vn,5星评论,6
524,不错,a,5星评论,7
524,点,m,5星评论,8
524,赞,v,5星评论,9
524,买多,v,5星评论,10
524,不,d,5星评论,11
524,知道,v,5星评论,12
524,会,v,5星评论,13
524,不会,v,5星评论,14
524,不让,v,5星评论,15
524,买,v,5星评论,16
524,外形,n,5星评论,17
524,外观,n,5星评论,18
524,完美,a,5星评论,19
524,不错,a,5星评论,20
524,屏幕,n,5星评论,21
524,音效,n,5星评论,22
524,挺,d,5星评论,23
524,好,a,5星评论,24
524,运行,v,5星评论,25
524,速度,n,5星评论,26
524,处理器,n,5星评论,27
524,不错,a,5星评论,28
525,相信,v,5星评论,0
525,物流,n,5星评论,1
525,品质,n,5星评论,2
525,这次,r,5星评论,3
525,快递,v,5星评论,4
525,盒,q,5星评论,5
525,有个,r,5星评论,6
525,角,n,5星评论,7
525,受损,v,5星评论,8
525,内盒,n,5星评论,9
525,有点,n,5星评论,10
525,弄,v,5星评论,11
525,好,a,5星评论,12
525,没事,v,5星评论,13
525,没,d,5星评论,14
525,大,a,5星评论,15
525,问题,n,5星评论,16
525,黑色,n,5星评论,17
525,大气,n,5星评论,18
525,好看,v,5星评论,19
525,很,d,5星评论,20
525,喜欢,v,5星评论,21
525,不错,a,5星评论,22
525,不错,a,5星评论,23
525,刚,d,5星评论,24
525,迁移,v,5星评论,25
525,数据,n,5星评论,26
525,时,ng,5星评论,27
525,不,d,5星评论,28
525,知道,v,5星评论,29
525,微信,vn,5星评论,30
525,登录,v,5星评论,31
525,不了,v,5星评论,32
525,现在,t,5星评论,33
525,解决,v,5星评论,34
525,客服,n,5星评论,35
525,点,m,5星评论,36
525,赞,v,5星评论,37
526,不错,a,5星评论,0
526,外形,n,5星评论,1
526,很漂亮,n,5星评论,2
526,屏幕,n,5星评论,3
526,效果,n,5星评论,4
526,不错,a,5星评论,5
526,拍照,v,5星评论,6
526,效果,n,5星评论,7
526,不错,a,5星评论,8
526,运行,v,5星评论,9
526,速度,n,5星评论,10
526,不错,a,5星评论,11
526,值得,v,5星评论,12
526,推荐,v,5星评论,13
526,大家,n,5星评论,14
526,赶紧,d,5星评论,15
526,买,v,5星评论,16
526,不错,a,5星评论,17
526,不错,a,5星评论,18
526,不错,a,5星评论,19
526,不错,a,5星评论,20
527,昨天,t,5星评论,0
527,下单,n,5星评论,1
527,今天,t,5星评论,2
527,收到,v,5星评论,3
527,速度,n,5星评论,4
527,越来越快,l,5星评论,5
527,拿到,v,5星评论,6
527,尺寸,n,5星评论,7
527,刚刚,d,5星评论,8
527,好,a,5星评论,9
527,手感,n,5星评论,10
527,不错,a,5星评论,11
527,没,v,5星评论,12
527,电量,n,5星评论,13
527,下,f,5星评论,14
527,不快,d,5星评论,15
527,一天,m,5星评论,16
527,没,v,5星评论,17
527,问题,n,5星评论,18
528,送,v,5星评论,0
528,儿子,n,5星评论,1
528,都,d,5星评论,2
528,比较,d,5星评论,3
528,喜欢,v,5星评论,4
528,安卓,nr,5星评论,5
528,系统,n,5星评论,6
528,好多,m,5星评论,7
528,学生,n,5星评论,8
528,必备,v,5星评论,9
528,软件,n,5星评论,10
528,学校,n,5星评论,11
528,自行,r,5星评论,12
528,开发,v,5星评论,13
528,软件,n,5星评论,14
528,中意,n,5星评论,15
528,安卓,nr,5星评论,16
528,都,d,5星评论,17
528,比较,d,5星评论,18
528,贵,a,5星评论,19
528,只能,v,5星评论,20
528,退一步,l,5星评论,21
528,买,v,5星评论,22
528,系统,n,5星评论,23
528,儿子,n,5星评论,24
528,拿到,v,5星评论,25
528,手说,n,5星评论,26
528,第一句,m,5星评论,27
528,话,n,5星评论,28
528,使用,v,5星评论,29
528,起来,v,5星评论,30
528,好,a,5星评论,31
528,丝,n,5星评论,32
528,滑,v,5星评论,33
528,儿子,n,5星评论,34
528,那句话,c,5星评论,35
528,五星,nz,5星评论,36
528,好评,v,5星评论,37
528,送,v,5星评论,38
528,上,f,5星评论,39
529,正品,n,5星评论,0
529,码,n,5星评论,1
529,齐全,nr,5星评论,2
529,都,d,5星评论,3
529,核验,n,5星评论,4
529,官网,n,5星评论,5
529,查验,v,5星评论,6
529,做,v,5星评论,7
529,活动,vn,5星评论,8
529,减,v,5星评论,9
529,两百块,m,5星评论,10
529,实体店,n,5星评论,11
529,便宜,a,5星评论,12
529,好多好多,m,5星评论,13
529,以后,f,5星评论,14
529,买,v,5星评论,15
529,认准,v,5星评论,16
529,自营,vn,5星评论,17
529,店,n,5星评论,18
529,嘎嘎,o,5星评论,19
529,香,ns,5星评论,20
529,唯一,b,5星评论,21
529,有点,n,5星评论,22
529,不,d,5星评论,23
529,开心,v,5星评论,24
529,当时,t,5星评论,25
529,买,v,5星评论,26
529,黑色,n,5星评论,27
529,买,v,5星评论,28
529,第二天,m,5星评论,29
529,库存,n,5星评论,30
529,颜色,n,5星评论,31
529,上齐,v,5星评论,32
529,错过,v,5星评论,33
529,喜欢,v,5星评论,34
529,颜色,n,5星评论,35
529,一点,m,5星评论,36
529,小,a,5星评论,37
